customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
2728,Customer 02728,customer02728@example.test,Australia,2024-10-08,Standard,5854.98
2729,Customer 02729,customer02729@example.test,Canada,2022-08-28,Premium,624.71
2730,Customer 02730,customer02730@example.test,India,2021-12-16,Premium,3090.12
2731,Customer 02731,customer02731@example.test,Canada,2022-07-31,Basic,9765.82
2732,Customer 02732,customer02732@example.test,France,2022-05-12,Premium,8680.34
2733,Customer 02733,customer02733@example.test,Australia,2021-04-04,Basic,1444.95
2734,Customer 02734,customer02734@example.test,Canada,2020-08-28,Standard,7686.91
2735,Customer 02735,customer02735@example.test,Japan,2020-02-23,Standard,567.10
2736,Customer 02736,customer02736@example.test,Brazil,2023-12-07,Basic,6098.59
2737,Customer 02737,customer02737@example.test,United Kingdom,2020-05-31,Basic,9127.61
2738,Customer 02738,customer02738@example.test,Australia,2020-11-19,Premium,3829.86
2739,Customer 02739,customer02739@example.test,Brazil,2020-10-16,Premium,808.08
2740,Customer 02740,customer02740@example.test,Japan,2020-01-26,Premium,8025.98
2741,Customer 02741,customer02741@example.test,United Kingdom,2021-01-08,Basic,1469.18
2742,Customer 02742,customer02742@example.test,United States,2024-03-12,Basic,9948.53
2743,Customer 02743,customer02743@example.test,United Kingdom,2021-09-05,Standard,7576.56
2744,Customer 02744,customer02744@example.test,United Kingdom,2021-11-21,Basic,7290.19
2745,Customer 02745,customer02745@example.test,Germany,2020-01-28,Premium,1634.59
2746,Customer 02746,customer02746@example.test,Australia,2020-05-02,Basic,7876.19
2747,Customer 02747,customer02747@example.test,United States,2020-12-21,Premium,113.95
2748,Customer 02748,customer02748@example.test,Japan,2022-03-22,Basic,9943.03
2749,Customer 02749,customer02749@example.test,United Kingdom,2024-11-28,Basic,7459.64
2750,Customer 02750,customer02750@example.test,Germany,2024-08-25,Basic,5262.51
2751,Customer 02751,customer02751@example.test,France,2021-09-18,Standard,9766.96
2752,Customer 02752,customer02752@example.test,Germany,2020-11-17,Premium,5468.33
2753,Customer 02753,customer02753@example.test,Canada,2022-02-12,Basic,2221.55
2754,Customer 02754,customer02754@example.test,Australia,2022-03-31,Premium,4113.46
2755,Customer 02755,customer02755@example.test,United States,2021-01-11,Basic,8826.00
2756,Customer 02756,customer02756@example.test,United Kingdom,2020-06-07,Standard,3284.03
2757,Customer 02757,customer02757@example.test,Japan,2023-08-29,Standard,1728.30
2758,Customer 02758,customer02758@example.test,India,2020-04-21,Basic,4448.28
2759,Customer 02759,customer02759@example.test,Germany,2021-02-02,Premium,1094.71
2760,Customer 02760,customer02760@example.test,India,2020-06-08,Basic,8166.28
2761,Customer 02761,customer02761@example.test,India,2024-09-29,Premium,2511.65
2762,Customer 02762,customer02762@example.test,Canada,2021-07-31,Basic,1116.36
2763,Customer 02763,customer02763@example.test,France,2020-05-13,Basic,115.10
2764,Customer 02764,customer02764@example.test,Germany,2024-03-29,Premium,5784.90
2765,Customer 02765,customer02765@example.test,Australia,2021-02-17,Premium,2822.43
2766,Customer 02766,customer02766@example.test,Australia,2020-06-23,Basic,8286.11
2767,Customer 02767,customer02767@example.test,Australia,2022-09-17,Premium,3298.61
2768,Customer 02768,customer02768@example.test,Germany,2020-07-09,Premium,3739.73
2769,Customer 02769,customer02769@example.test,Germany,2024-03-19,Standard,5245.14
2770,Customer 02770,customer02770@example.test,India,2021-02-03,Standard,7609.39
2771,Customer 02771,customer02771@example.test,Canada,2021-12-29,Basic,7074.59
2772,Customer 02772,customer02772@example.test,India,2020-07-18,Standard,9400.60
2773,Customer 02773,customer02773@example.test,United States,2024-02-27,Premium,5265.70
2774,Customer 02774,customer02774@example.test,Canada,2024-07-11,Premium,6156.98
2775,Customer 02775,customer02775@example.test,Japan,2024-06-18,Standard,6148.41
2776,Customer 02776,customer02776@example.test,Australia,2024-11-14,Standard,1690.54
2777,Customer 02777,customer02777@example.test,United Kingdom,2020-11-06,Premium,9282.03
2778,Customer 02778,customer02778@example.test,Brazil,2023-07-05,Basic,2428.18
2779,Customer 02779,customer02779@example.test,France,2024-12-16,Basic,6859.99
2780,Customer 02780,customer02780@example.test,Canada,2020-10-15,Basic,5413.80
2781,Customer 02781,customer02781@example.test,United States,2024-02-01,Standard,4692.17
2782,Customer 02782,customer02782@example.test,Canada,2024-05-27,Standard,3049.69
2783,Customer 02783,customer02783@example.test,Japan,2022-01-07,Premium,9339.45
2784,Customer 02784,customer02784@example.test,Japan,2023-12-30,Premium,2189.64
2785,Customer 02785,customer02785@example.test,Brazil,2023-06-04,Premium,5944.38
2786,Customer 02786,customer02786@example.test,United Kingdom,2023-07-09,Premium,8438.16
2787,Customer 02787,customer02787@example.test,Canada,2020-01-31,Standard,5737.13
2788,Customer 02788,customer02788@example.test,Brazil,2024-11-11,Standard,986.85
2789,Customer 02789,customer02789@example.test,India,2022-07-20,Premium,9794.28
2790,Customer 02790,customer02790@example.test,Canada,2021-08-28,Premium,2937.24
2791,Customer 02791,customer02791@example.test,India,2023-03-26,Standard,935.63
2792,Customer 02792,customer02792@example.test,Canada,2020-05-25,Basic,8094.38
2793,Customer 02793,customer02793@example.test,Germany,2022-08-01,Standard,2684.63
2794,Customer 02794,customer02794@example.test,United Kingdom,2024-04-11,Basic,9690.52
2795,Customer 02795,customer02795@example.test,Brazil,2020-10-14,Basic,5119.76
2796,Customer 02796,customer02796@example.test,India,2020-03-22,Standard,4204.15
2797,Customer 02797,customer02797@example.test,Canada,2022-04-17,Standard,3845.46
2798,Customer 02798,customer02798@example.test,India,2022-11-15,Standard,875.46
2799,Customer 02799,customer02799@example.test,Japan,2023-10-29,Basic,4719.55
2800,Customer 02800,customer02800@example.test,Australia,2021-06-22,Basic,6751.43
2801,Customer 02801,customer02801@example.test,France,2020-04-26,Basic,8611.27
2802,Customer 02802,customer02802@example.test,Australia,2023-02-22,Premium,8944.98
2803,Customer 02803,customer02803@example.test,Germany,2020-08-03,Standard,1658.90
2804,Customer 02804,customer02804@example.test,Japan,2023-03-13,Premium,2338.86
2805,Customer 02805,customer02805@example.test,United Kingdom,2022-03-06,Basic,980.45
2806,Customer 02806,customer02806@example.test,United Kingdom,2021-12-15,Standard,6736.93
2807,Customer 02807,customer02807@example.test,United Kingdom,2022-12-31,Premium,899.91
2808,Customer 02808,customer02808@example.test,Brazil,2021-01-04,Standard,8055.33
2809,Customer 02809,customer02809@example.test,France,2022-06-06,Standard,3446.88
2810,Customer 02810,customer02810@example.test,India,2020-05-12,Standard,6337.27
2811,Customer 02811,customer02811@example.test,France,2022-09-22,Basic,7772.93
2812,Customer 02812,customer02812@example.test,Brazil,2022-09-02,Standard,4766.60
2813,Customer 02813,customer02813@example.test,United States,2020-03-19,Premium,9946.09
2814,Customer 02814,customer02814@example.test,Canada,2022-08-20,Basic,2238.39
2815,Customer 02815,customer02815@example.test,Australia,2021-10-17,Basic,8118.13
2816,Customer 02816,customer02816@example.test,Australia,2022-02-17,Standard,8279.12
2817,Customer 02817,customer02817@example.test,United Kingdom,2022-05-30,Premium,567.04
2818,Customer 02818,customer02818@example.test,Australia,2021-03-09,Basic,4434.64
2819,Customer 02819,customer02819@example.test,Germany,2021-07-06,Basic,1846.60
2820,Customer 02820,customer02820@example.test,Canada,2020-06-20,Premium,2872.10
2821,Customer 02821,customer02821@example.test,Brazil,2022-04-09,Standard,9162.20
2822,Customer 02822,customer02822@example.test,United Kingdom,2023-12-29,Standard,5502.69
2823,Customer 02823,customer02823@example.test,Germany,2021-03-14,Premium,8708.93
2824,Customer 02824,customer02824@example.test,Brazil,2020-04-20,Standard,3586.33
2825,Customer 02825,customer02825@example.test,Germany,2024-03-22,Premium,2082.52
2826,Customer 02826,customer02826@example.test,Japan,2021-12-16,Standard,4985.97
2827,Customer 02827,customer02827@example.test,Canada,2023-01-01,Basic,4580.01
2828,Customer 02828,customer02828@example.test,Japan,2021-12-27,Premium,5881.55
2829,Customer 02829,customer02829@example.test,France,2024-05-22,Premium,7578.30
2830,Customer 02830,customer02830@example.test,Canada,2023-09-29,Standard,6963.20
2831,Customer 02831,customer02831@example.test,India,2024-08-13,Premium,1578.17
2832,Customer 02832,customer02832@example.test,Canada,2022-07-28,Standard,9062.85
2833,Customer 02833,customer02833@example.test,Brazil,2021-10-10,Basic,4261.27
2834,Customer 02834,customer02834@example.test,United States,2021-06-22,Basic,38.55
2835,Customer 02835,customer02835@example.test,Canada,2022-07-11,Basic,4711.55
2836,Customer 02836,customer02836@example.test,Brazil,2023-08-01,Premium,2292.42
2837,Customer 02837,customer02837@example.test,France,2024-03-07,Standard,7302.76
2838,Customer 02838,customer02838@example.test,Canada,2023-01-23,Basic,3958.96
2839,Customer 02839,customer02839@example.test,India,2021-03-18,Premium,9986.39
2840,Customer 02840,customer02840@example.test,Australia,2021-01-26,Standard,8533.09
2841,Customer 02841,customer02841@example.test,Australia,2022-01-15,Standard,9402.10
2842,Customer 02842,customer02842@example.test,United States,2021-09-20,Premium,7332.87
2843,Customer 02843,customer02843@example.test,United Kingdom,2022-10-19,Standard,4303.21
2844,Customer 02844,customer02844@example.test,India,2021-12-21,Basic,4465.35
2845,Customer 02845,customer02845@example.test,India,2022-12-07,Premium,9713.47
2846,Customer 02846,customer02846@example.test,United Kingdom,2020-12-26,Standard,3912.46
2847,Customer 02847,customer02847@example.test,United States,2020-12-28,Basic,1705.58
2848,Customer 02848,customer02848@example.test,Japan,2023-01-16,Standard,2988.73
2849,Customer 02849,customer02849@example.test,Japan,2024-09-26,Basic,2970.07
2850,Customer 02850,customer02850@example.test,Brazil,2023-12-08,Premium,8450.89
2851,Customer 02851,customer02851@example.test,Brazil,2024-09-10,Premium,6811.80
2852,Customer 02852,customer02852@example.test,Japan,2020-02-03,Premium,5205.18
2853,Customer 02853,customer02853@example.test,United States,2024-03-15,Premium,6642.99
2854,Customer 02854,customer02854@example.test,United States,2022-06-28,Basic,8450.16
2855,Customer 02855,customer02855@example.test,Germany,2020-03-07,Standard,2221.62
2856,Customer 02856,customer02856@example.test,United Kingdom,2021-04-01,Basic,3995.91
2857,Customer 02857,customer02857@example.test,France,2020-08-22,Standard,9967.25
2858,Customer 02858,customer02858@example.test,India,2020-09-11,Standard,4329.93
2859,Customer 02859,customer02859@example.test,Japan,2024-08-07,Premium,9852.59
2860,Customer 02860,customer02860@example.test,France,2022-02-06,Basic,2973.80
2861,Customer 02861,customer02861@example.test,Germany,2021-07-02,Standard,8792.14
2862,Customer 02862,customer02862@example.test,Japan,2024-06-16,Basic,2532.88
2863,Customer 02863,customer02863@example.test,Japan,2020-01-09,Premium,162.84
2864,Customer 02864,customer02864@example.test,Canada,2020-02-23,Standard,8816.10
2865,Customer 02865,customer02865@example.test,United States,2024-07-30,Basic,6290.88
2866,Customer 02866,customer02866@example.test,India,2021-10-12,Premium,5999.82
2867,Customer 02867,customer02867@example.test,France,2022-05-30,Basic,4103.73
2868,Customer 02868,customer02868@example.test,Japan,2021-01-29,Premium,8402.57
2869,Customer 02869,customer02869@example.test,Japan,2023-03-29,Premium,9850.23
2870,Customer 02870,customer02870@example.test,Japan,2023-07-27,Basic,1821.55
2871,Customer 02871,customer02871@example.test,India,2022-04-05,Basic,1661.40
2872,Customer 02872,customer02872@example.test,France,2022-06-14,Premium,7445.15
2873,Customer 02873,customer02873@example.test,Canada,2024-06-28,Basic,1241.22
2874,Customer 02874,customer02874@example.test,Japan,2023-07-17,Basic,9611.93
2875,Customer 02875,customer02875@example.test,United States,2021-06-16,Premium,9947.84
2876,Customer 02876,customer02876@example.test,France,2021-10-22,Premium,977.95
2877,Customer 02877,customer02877@example.test,Japan,2020-02-22,Premium,6594.43
2878,Customer 02878,customer02878@example.test,Canada,2024-04-26,Premium,6481.24
2879,Customer 02879,customer02879@example.test,United States,2023-12-20,Premium,5995.69
2880,Customer 02880,customer02880@example.test,Australia,2022-02-22,Basic,7698.32
2881,Customer 02881,customer02881@example.test,United Kingdom,2020-09-24,Basic,6621.77
2882,Customer 02882,customer02882@example.test,India,2024-05-11,Premium,2513.66
2883,Customer 02883,customer02883@example.test,France,2023-08-29,Standard,2032.44
2884,Customer 02884,customer02884@example.test,France,2023-01-01,Basic,8179.19
2885,Customer 02885,customer02885@example.test,Japan,2024-07-10,Standard,6912.81
2886,Customer 02886,customer02886@example.test,Germany,2020-04-15,Premium,9803.93
2887,Customer 02887,customer02887@example.test,Australia,2020-10-21,Basic,6074.97
2888,Customer 02888,customer02888@example.test,Brazil,2024-11-10,Premium,4814.30
2889,Customer 02889,customer02889@example.test,Brazil,2023-05-05,Premium,1487.25
2890,Customer 02890,customer02890@example.test,Germany,2021-08-01,Premium,972.83
2891,Customer 02891,customer02891@example.test,United Kingdom,2020-06-07,Standard,9570.55
2892,Customer 02892,customer02892@example.test,France,2024-09-12,Standard,1055.61
2893,Customer 02893,customer02893@example.test,Australia,2022-10-02,Standard,771.49
2894,Customer 02894,customer02894@example.test,Brazil,2022-09-23,Premium,7207.24
2895,Customer 02895,customer02895@example.test,Japan,2022-05-09,Standard,6643.27
2896,Customer 02896,customer02896@example.test,Canada,2022-07-12,Premium,3132.67
2897,Customer 02897,customer02897@example.test,Canada,2020-01-21,Basic,5948.50
2898,Customer 02898,customer02898@example.test,Australia,2023-07-16,Premium,3594.62
2899,Customer 02899,customer02899@example.test,United Kingdom,2021-12-11,Basic,6291.38
2900,Customer 02900,customer02900@example.test,Australia,2023-01-24,Premium,5470.93
2901,Customer 02901,customer02901@example.test,Germany,2024-02-27,Premium,2022.12
2902,Customer 02902,customer02902@example.test,Australia,2023-05-26,Basic,241.57
2903,Customer 02903,customer02903@example.test,United States,2022-11-26,Premium,2268.13
2904,Customer 02904,customer02904@example.test,India,2024-11-10,Premium,9422.21
2905,Customer 02905,customer02905@example.test,Australia,2021-03-20,Standard,1452.95
2906,Customer 02906,customer02906@example.test,Brazil,2021-03-26,Basic,7251.96
2907,Customer 02907,customer02907@example.test,Germany,2020-09-16,Standard,5049.67
2908,Customer 02908,customer02908@example.test,Brazil,2021-02-12,Standard,7424.79
2909,Customer 02909,customer02909@example.test,Germany,2023-02-03,Standard,7813.93
2910,Customer 02910,customer02910@example.test,United Kingdom,2024-07-14,Standard,5375.59
2911,Customer 02911,customer02911@example.test,France,2022-03-30,Standard,1813.61
2912,Customer 02912,customer02912@example.test,Germany,2021-02-09,Standard,1078.92
2913,Customer 02913,customer02913@example.test,Germany,2023-04-10,Premium,8326.73
2914,Customer 02914,customer02914@example.test,United Kingdom,2021-02-25,Standard,9257.43
2915,Customer 02915,customer02915@example.test,Japan,2022-07-02,Basic,7833.69
